osmid,x,y,name
650976696,-83.693724,9.8723944,Ubicacion 650976696
650976708,-83.6954418,9.8730004,Ubicacion 650976708
650976744,-83.6955378,9.8767948,Ubicacion 650976744
650976753,-83.695664,9.8794023,Ubicacion 650976753
650976916,-83.6913548,9.8910233,Ubicacion 650976916
650976979,-83.690465,9.8956605,Ubicacion 650976979
650977008,-83.6569939,9.8730645,Ubicacion 650977008
663091266,-83.6845102,9.9007236,Ubicacion 663091266
663091270,-83.6835969,9.9004621,Ubicacion 663091270
663091274,-83.6830888,9.9003127,Ubicacion 663091274
663091280,-83.6823198,9.9009286,Ubicacion 663091280
663091284,-83.6826508,9.9027363,Ubicacion 663091284
663091287,-83.6822827,9.9026427,Ubicacion 663091287
766949050,-83.6140419,9.8530492,Ubicacion 766949050
766949051,-83.6110221,9.8518143,Ubicacion 766949051
766949053,-83.6112685,9.8498561,Ubicacion 766949053
767406846,-83.6123498,9.8530518,Ubicacion 767406846
767406855,-83.6135334,9.8560572,Ubicacion 767406855
767407241,-83.5717036,9.9008074,Ubicacion 767407241
767407353,-83.5641954,9.9183296,Ubicacion 767407353
767407364,-83.5741004,9.9290221,Ubicacion 767407364
767407412,-83.5705972,9.9369078,Ubicacion 767407412
853174789,-83.719185,9.9381445,Ubicacion 853174789
853174792,-83.7190068,9.9365065,Ubicacion 853174792
923114825,-83.5706538,9.9590761,Ubicacion 923114825
923114827,-83.5717221,9.958828,Ubicacion 923114827
923114829,-83.5733974,9.9586439,Ubicacion 923114829
923114879,-83.5688567,9.9594011,Ubicacion 923114879
923114893,-83.5727593,9.9589784,Ubicacion 923114893
923114905,-83.5708542,9.9598473,Ubicacion 923114905
927639355,-83.4631605,9.8411627,Ubicacion 927639355
1038807315,-83.6866086,9.8368729,Ubicacion 1038807315
1038807372,-83.6847047,9.8441429,Ubicacion 1038807372
1189942986,-83.6762289,9.9642161,Ubicacion 1189942986
1189943260,-83.7078323,9.9848194,Ubicacion 1189943260
1189943975,-83.6605668,9.9578107,Ubicacion 1189943975
1189944109,-83.682869,9.9667654,Ubicacion 1189944109
1189944454,-83.7197757,9.9668751,Ubicacion 1189944454
1430564012,-83.6813301,9.9030478,Ubicacion 1430564012
1430564022,-83.6817877,9.9032216,Ubicacion 1430564022
1430564023,-83.6848651,9.9031929,Ubicacion 1430564023
1430564037,-83.6839825,9.9037434,Ubicacion 1430564037
1430564077,-83.6860352,9.906702,Ubicacion 1430564077
1430564080,-83.6856976,9.9072252,Ubicacion 1430564080
1431339403,-83.6843266,9.9055518,Ubicacion 1431339403
1431339416,-83.6836185,9.9059883,Ubicacion 1431339416
1431339430,-83.6847715,9.9062779,Ubicacion 1431339430
1431339460,-83.6840517,9.9066968,Ubicacion 1431339460
1442714872,-83.6777504,9.9038294,Ubicacion 1442714872
1590365080,-83.6826083,9.9030417,Ubicacion 1590365080
1718418903,-83.6407421,9.8799777,Ubicacion 1718418903
1718418913,-83.6466756,9.8802065,Ubicacion 1718418913
1718418920,-83.6400855,9.8812824,Ubicacion 1718418920
1718430441,-83.6431847,9.8852292,Ubicacion 1718430441
1718439049,-83.6806397,9.9118222,Ubicacion 1718439049
1718439059,-83.6788531,9.913791,Ubicacion 1718439059
1718439064,-83.6803012,9.9112004,Ubicacion 1718439064
1718439068,-83.6774991,9.9129166,Ubicacion 1718439068
1718439069,-83.6758043,9.9131026,Ubicacion 1718439069
1718439071,-83.6811703,9.9115629,Ubicacion 1718439071
1718439074,-83.6801573,9.9120675,Ubicacion 1718439074
1718439075,-83.6798184,9.9114556,Ubicacion 1718439075
1718439081,-83.6759138,9.9141392,Ubicacion 1718439081
1718441108,-83.6827646,9.9109496,Ubicacion 1718441108
1718441125,-83.6851024,9.910585,Ubicacion 1718441125
1718441142,-83.6826889,9.9118693,Ubicacion 1718441142
1718441160,-83.6848404,9.9119777,Ubicacion 1718441160
1718448277,-83.635633,9.8779107,Ubicacion 1718448277
1718448284,-83.6350901,9.8782457,Ubicacion 1718448284
1718448285,-83.6368738,9.8776459,Ubicacion 1718448285
1718448289,-83.6338876,9.8714194,Ubicacion 1718448289
1718448317,-83.6341417,9.8791685,Ubicacion 1718448317
1718448331,-83.6352594,9.8763012,Ubicacion 1718448331
1718448337,-83.6371373,9.8774427,Ubicacion 1718448337
1718448349,-83.6354496,9.8786579,Ubicacion 1718448349
1718448363,-83.6350633,9.8792551,Ubicacion 1718448363
1718448377,-83.634965,9.8785605,Ubicacion 1718448377
1718448380,-83.6505454,9.8792128,Ubicacion 1718448380
1718448382,-83.6521013,9.8837143,Ubicacion 1718448382
1718448392,-83.634324,9.8791124,Ubicacion 1718448392
1718448396,-83.6765632,9.9040085,Ubicacion 1718448396
1718448403,-83.6367107,9.877817,Ubicacion 1718448403
1718448407,-83.6327686,9.8716843,Ubicacion 1718448407
1718448411,-83.6360079,9.878295,Ubicacion 1718448411
1718455017,-83.6341999,9.8668009,Ubicacion 1718455017
1718455031,-83.6344795,9.8652903,Ubicacion 1718455031
1718455042,-83.6342246,9.8655276,Ubicacion 1718455042
1718455044,-83.6339097,9.8658169,Ubicacion 1718455044
1718455045,-83.6250628,9.8532184,Ubicacion 1718455045
1718455049,-83.6276725,9.8514848,Ubicacion 1718455049
1718455057,-83.6248887,9.8542253,Ubicacion 1718455057
1718455064,-83.6349252,9.8662025,Ubicacion 1718455064
1718455098,-83.6259307,9.8552239,Ubicacion 1718455098
1718455100,-83.6346768,9.8665418,Ubicacion 1718455100
1718455167,-83.6385203,9.8616134,Ubicacion 1718455167
1718538450,-83.6310593,9.8923161,Ubicacion 1718538450
1718538500,-83.6388798,9.8937317,Ubicacion 1718538500
1718538622,-83.6283752,9.8995848,Ubicacion 1718538622
1718538635,-83.6283351,9.9061895,Ubicacion 1718538635
1718538715,-83.628195,9.8996878,Ubicacion 1718538715
1718538748,-83.6319333,9.8977264,Ubicacion 1718538748
1718538853,-83.638185,9.8939288,Ubicacion 1718538853
1736804179,-83.6821874,9.9156525,Ubicacion 1736804179
1736804184,-83.6902728,9.9166898,Ubicacion 1736804184
1736804185,-83.69097,9.916559,Ubicacion 1736804185
1736804195,-83.6939299,9.9178733,Ubicacion 1736804195
1736804197,-83.6882713,9.9174256,Ubicacion 1736804197
1736804198,-83.6919267,9.9146535,Ubicacion 1736804198
1736804202,-83.6798152,9.9173853,Ubicacion 1736804202
1736804203,-83.6916606,9.9167718,Ubicacion 1736804203
1736804204,-83.6794065,9.9150533,Ubicacion 1736804204
1736804209,-83.6889635,9.9152187,Ubicacion 1736804209
1736804212,-83.6785643,9.9154012,Ubicacion 1736804212
1736804216,-83.6892926,9.9147302,Ubicacion 1736804216
1736804222,-83.6804949,9.9169098,Ubicacion 1736804222
1736804224,-83.6906125,9.9162497,Ubicacion 1736804224
1736804227,-83.6902888,9.9159205,Ubicacion 1736804227
1736804228,-83.680088,9.9146097,Ubicacion 1736804228
1736804230,-83.6906447,9.9169625,Ubicacion 1736804230
1736804231,-83.6811603,9.9163894,Ubicacion 1736804231
1736804233,-83.6912137,9.9173845,Ubicacion 1736804233
1736825954,-83.6770152,9.911407,Ubicacion 1736825954
1736825961,-83.6853151,9.9085158,Ubicacion 1736825961
1736825991,-83.6854097,9.9090961,Ubicacion 1736825991
1736825993,-83.6790483,9.909402,Ubicacion 1736825993
1736826957,-83.676891,9.9029017,Ubicacion 1736826957
1736826965,-83.6854097,9.9008279,Ubicacion 1736826965
1736826983,-83.6803768,9.8998908,Ubicacion 1736826983
1736826992,-83.6754623,9.905682,Ubicacion 1736826992
1736826995,-83.6756659,9.9053325,Ubicacion 1736826995
1736827021,-83.6845938,9.9011928,Ubicacion 1736827021
1816992506,-83.5961172,9.9586392,Ubicacion 1816992506
1816992529,-83.5977472,9.9552277,Ubicacion 1816992529
1816992533,-83.5728754,9.9602924,Ubicacion 1816992533
1816992542,-83.5968101,9.9547149,Ubicacion 1816992542
1816992555,-83.573074,9.9603542,Ubicacion 1816992555
1816992571,-83.5968513,9.9550587,Ubicacion 1816992571
1816992573,-83.5735506,9.9586638,Ubicacion 1816992573
1816992590,-83.5968674,9.9569079,Ubicacion 1816992590
1816992595,-83.5944155,9.9542337,Ubicacion 1816992595
1816992957,-83.569141,9.955935,Ubicacion 1816992957
1816992958,-83.5759579,9.9602684,Ubicacion 1816992958
1816992973,-83.5724848,9.9555684,Ubicacion 1816992973
1816992979,-83.5750066,9.958991,Ubicacion 1816992979
1816992985,-83.5717937,9.9588359,Ubicacion 1816992985
1816996878,-83.64485,9.9290595,Ubicacion 1816996878
1816996895,-83.6484055,9.9295662,Ubicacion 1816996895
1816996909,-83.6488561,9.9317855,Ubicacion 1816996909
1816996995,-83.638771,9.9335609,Ubicacion 1816996995
1816997014,-83.6452351,9.933043,Ubicacion 1816997014
1816997035,-83.6455231,9.9326273,Ubicacion 1816997035
1816997093,-83.6472736,9.9324935,Ubicacion 1816997093
1816997149,-83.654478,9.9374182,Ubicacion 1816997149
1816997154,-83.6545579,9.9389727,Ubicacion 1816997154
1816997229,-83.6524272,9.9333693,Ubicacion 1816997229
1816997295,-83.6476105,9.9296994,Ubicacion 1816997295
1816997321,-83.6480707,9.9345869,Ubicacion 1816997321
1816997354,-83.6527374,9.9328831,Ubicacion 1816997354
1816997388,-83.6637827,9.9451749,Ubicacion 1816997388
1816997396,-83.6506767,9.9332782,Ubicacion 1816997396
1817000865,-83.6398867,9.9832744,Ubicacion 1817000865
1817000868,-83.6442154,9.9745352,Ubicacion 1817000868
1817000869,-83.6510415,9.978814,Ubicacion 1817000869
1817000871,-83.6587666,9.9878904,Ubicacion 1817000871
1817000897,-83.6432336,9.9737584,Ubicacion 1817000897
1817000908,-83.6466726,9.9811152,Ubicacion 1817000908
1817000913,-83.6575516,9.9803365,Ubicacion 1817000913
1817000920,-83.6510879,9.9756609,Ubicacion 1817000920
1817000929,-83.6466879,9.9770624,Ubicacion 1817000929
1817000934,-83.6384542,9.9833057,Ubicacion 1817000934
1817000941,-83.6397181,9.9749892,Ubicacion 1817000941
1817000944,-83.6411127,9.9711806,Ubicacion 1817000944
1817000968,-83.6440918,9.9755736,Ubicacion 1817000968
1817000981,-83.6575221,9.9833574,Ubicacion 1817000981
1817000986,-83.6378856,9.9833374,Ubicacion 1817000986
1817000990,-83.6284657,9.9894869,Ubicacion 1817000990
1817000994,-83.6420918,9.9836122,Ubicacion 1817000994
1821586118,-83.6975631,9.9297021,Ubicacion 1821586118
1821586119,-83.7018195,9.9301528,Ubicacion 1821586119
1821586124,-83.6990976,9.9365962,Ubicacion 1821586124
1821586157,-83.7018519,9.9297351,Ubicacion 1821586157
1821586158,-83.7026022,9.9299252,Ubicacion 1821586158
1821586168,-83.7024949,9.9303743,Ubicacion 1821586168
1821586218,-83.7017417,9.9305916,Ubicacion 1821586218
1821586229,-83.6956105,9.9292266,Ubicacion 1821586229
1821586231,-83.7018825,9.9291575,Ubicacion 1821586231
1821586249,-83.7011377,9.9304377,Ubicacion 1821586249
1821586252,-83.7023428,9.9308021,Ubicacion 1821586252
1835773441,-83.6158047,9.8513273,Ubicacion 1835773441
1835773559,-83.6301096,9.863914,Ubicacion 1835773559
1835773565,-83.631443,9.8643882,Ubicacion 1835773565
1835773655,-83.6248847,9.8696866,Ubicacion 1835773655
1835773733,-83.6451286,9.8818175,Ubicacion 1835773733
2076983008,-83.671987,9.9645428,Ubicacion 2076983008
2076983009,-83.672279,9.9631011,Ubicacion 2076983009
2076983011,-83.6718135,9.9635002,Ubicacion 2076983011
2076983012,-83.6728627,9.9636629,Ubicacion 2076983012
2076983013,-83.6710815,9.9647082,Ubicacion 2076983013
2076983014,-83.6728328,9.9625518,Ubicacion 2076983014
2076983016,-83.6724441,9.9640873,Ubicacion 2076983016
2076983017,-83.6713307,9.9639312,Ubicacion 2076983017
2076983018,-83.673171,9.9633376,Ubicacion 2076983018
2076989980,-83.6779072,9.9615957,Ubicacion 2076989980
2076989983,-83.6786127,9.9618133,Ubicacion 2076989983
2076989995,-83.6856937,9.9617922,Ubicacion 2076989995
2076990017,-83.6745526,9.9634053,Ubicacion 2076990017
2076990032,-83.6734457,9.9675209,Ubicacion 2076990032
2076990043,-83.6764028,9.9659133,Ubicacion 2076990043
2076990073,-83.6739929,9.9653504,Ubicacion 2076990073
2076990076,-83.6771298,9.9660213,Ubicacion 2076990076
2076990092,-83.6773826,9.9647792,Ubicacion 2076990092
2076990100,-83.6760919,9.9635458,Ubicacion 2076990100
2076990110,-83.6743698,9.9655313,Ubicacion 2076990110
2076990114,-83.6752274,9.9637342,Ubicacion 2076990114
2076990131,-83.6754793,9.9684526,Ubicacion 2076990131
2076990146,-83.67489,9.9656931,Ubicacion 2076990146
2076990150,-83.6746845,9.9681546,Ubicacion 2076990150
2076990163,-83.6740856,9.9678175,Ubicacion 2076990163
2076990167,-83.6759419,9.9691419,Ubicacion 2076990167
2076990178,-83.6743179,9.9623459,Ubicacion 2076990178
2076990184,-83.6756432,9.965827,Ubicacion 2076990184
2076990191,-83.6837271,9.9636869,Ubicacion 2076990191
2076992287,-83.6701145,9.9604558,Ubicacion 2076992287
2076992291,-83.6622615,9.9556185,Ubicacion 2076992291
2076992358,-83.6648127,9.9624153,Ubicacion 2076992358
2076993138,-83.6865488,9.9758704,Ubicacion 2076993138
2076993145,-83.6812949,9.9827667,Ubicacion 2076993145
2076993190,-83.6810374,9.9824972,Ubicacion 2076993190
2076993202,-83.6835908,9.9821789,Ubicacion 2076993202
2076993275,-83.6819493,9.9812504,Ubicacion 2076993275
2076996341,-83.6334653,9.9431269,Ubicacion 2076996341
2076996347,-83.6334445,9.9427548,Ubicacion 2076996347
2077018749,-83.6930213,9.9898356,Ubicacion 2077018749
2077018775,-83.6939184,9.9885732,Ubicacion 2077018775
2077018822,-83.6828314,9.9817176,Ubicacion 2077018822
2077018832,-83.6986218,9.9910243,Ubicacion 2077018832
2077018857,-83.7002043,9.9913122,Ubicacion 2077018857
2077018859,-83.6987773,9.9921787,Ubicacion 2077018859
2077019555,-83.7043939,9.9874688,Ubicacion 2077019555
2306420462,-83.6756304,9.8749431,Ubicacion 2306420462
2306424800,-83.6958355,9.8506772,Ubicacion 2306424800
2318608921,-83.6800455,9.9016277,Ubicacion 2318608921
2342186827,-83.6709047,9.9106309,Ubicacion 2342186827
2342186840,-83.6956529,9.9230063,Ubicacion 2342186840
2342186892,-83.6980568,9.9258069,Ubicacion 2342186892
2342186962,-83.6968837,9.9216131,Ubicacion 2342186962
2342186997,-83.695952,9.9236733,Ubicacion 2342186997
2342187026,-83.6976884,9.9237374,Ubicacion 2342187026
2342187062,-83.6961665,9.9240586,Ubicacion 2342187062
2342187067,-83.6722736,9.9106898,Ubicacion 2342187067
2342187084,-83.6976562,9.9230091,Ubicacion 2342187084
2371454871,-83.7026451,9.886906,Ubicacion 2371454871
2371454873,-83.6960068,9.9000703,Ubicacion 2371454873
2371454927,-83.6950172,9.8995301,Ubicacion 2371454927
2530209829,-83.7080255,9.957737,Ubicacion 2530209829
2625402331,-83.6824299,9.9057364,Ubicacion 2625402331
2625402333,-83.6820652,9.9059539,Ubicacion 2625402333
2637816465,-83.6924453,9.91087,Ubicacion 2637816465
2637816467,-83.6912455,9.911372,Ubicacion 2637816467
2637816469,-83.6904249,9.9117345,Ubicacion 2637816469
2698197697,-83.6914831,9.9089346,Ubicacion 2698197697
2698209764,-83.6789789,9.9050664,Ubicacion 2698209764
2698210138,-83.678853,9.9031671,Ubicacion 2698210138
2698212433,-83.6843071,9.9009415,Ubicacion 2698212433
2698212434,-83.6835574,9.9016424,Ubicacion 2698212434
2698212435,-83.6832499,9.902239,Ubicacion 2698212435
2698213707,-83.6777226,9.8991082,Ubicacion 2698213707
2698215145,-83.680616,9.8980036,Ubicacion 2698215145
2698218116,-83.6853686,9.9023814,Ubicacion 2698218116
2698218118,-83.685164,9.9020464,Ubicacion 2698218118
2698218571,-83.6782766,9.9050557,Ubicacion 2698218571
2698218580,-83.6767073,9.9047002,Ubicacion 2698218580
2698218581,-83.6786538,9.9053591,Ubicacion 2698218581
2698220041,-83.6749675,9.8981698,Ubicacion 2698220041
2698220045,-83.6726043,9.8978679,Ubicacion 2698220045
2698222300,-83.6785466,9.8987195,Ubicacion 2698222300
2698222302,-83.682056,9.8962965,Ubicacion 2698222302
2698222305,-83.6810589,9.8967305,Ubicacion 2698222305
2698222309,-83.6816524,9.8959245,Ubicacion 2698222309
2698224023,-83.6805498,9.9051026,Ubicacion 2698224023
2698224025,-83.6801025,9.9044181,Ubicacion 2698224025
2698231715,-83.6829706,9.8928833,Ubicacion 2698231715
2698231730,-83.6846497,9.8896464,Ubicacion 2698231730
2698231736,-83.6851519,9.8894575,Ubicacion 2698231736
2698231787,-83.6841356,9.887076,Ubicacion 2698231787
2698231790,-83.6836144,9.8870781,Ubicacion 2698231790
2698231792,-83.6831262,9.8870913,Ubicacion 2698231792
2698231793,-83.682799,9.8858546,Ubicacion 2698231793
2698231794,-83.6834749,9.8854636,Ubicacion 2698231794
2698231803,-83.6826649,9.8900454,Ubicacion 2698231803
2698231812,-83.684419,9.8930577,Ubicacion 2698231812
2698242069,-83.6756293,9.897763,Ubicacion 2698242069
2698260127,-83.6706409,9.914818,Ubicacion 2698260127
2698260130,-83.6688661,9.9163712,Ubicacion 2698260130
2698260131,-83.6702308,9.9145046,Ubicacion 2698260131
2698260132,-83.669898,9.9157765,Ubicacion 2698260132
2698260133,-83.6695106,9.915488,Ubicacion 2698260133
2698260459,-83.667719,9.9132335,Ubicacion 2698260459
2698260461,-83.6667252,9.914856,Ubicacion 2698260461
2698261603,-83.6931651,9.9099346,Ubicacion 2698261603
2698261610,-83.6905255,9.9068575,Ubicacion 2698261610
2873338628,-83.6990605,9.9526361,Ubicacion 2873338628
2974651876,-83.6798093,9.9005808,Ubicacion 2974651876
2974655122,-83.691083,9.9167774,Ubicacion 2974655122
2974655123,-83.690908,9.9166386,Ubicacion 2974655123
2974655124,-83.6923395,9.9188235,Ubicacion 2974655124
2974657409,-83.6847465,9.9083247,Ubicacion 2974657409
2974661676,-83.6774503,9.8991587,Ubicacion 2974661676
2974661686,-83.6883541,9.907416,Ubicacion 2974661686
2974739670,-83.6792096,9.9007067,Ubicacion 2974739670
2974739682,-83.6915434,9.9073778,Ubicacion 2974739682
2974739685,-83.6911825,9.9076593,Ubicacion 2974739685
2974739688,-83.6907041,9.9064223,Ubicacion 2974739688
2974739722,-83.691801,9.9077237,Ubicacion 2974739722
2974747448,-83.6720979,9.8993871,Ubicacion 2974747448
2974748163,-83.6972123,9.9004105,Ubicacion 2974748163
2974748165,-83.6981978,9.9071575,Ubicacion 2974748165
2974752293,-83.6905173,9.8970058,Ubicacion 2974752293
2974752303,-83.6926191,9.8966447,Ubicacion 2974752303
2974752312,-83.694148,9.8955323,Ubicacion 2974752312
2974752313,-83.6912173,9.896118,Ubicacion 2974752313
2974752318,-83.6904033,9.897838,Ubicacion 2974752318
2974756354,-83.6861227,9.9051748,Ubicacion 2974756354
2974756355,-83.6866445,9.9051406,Ubicacion 2974756355
2974756357,-83.6886071,9.8960045,Ubicacion 2974756357
2974756359,-83.6868684,9.9054992,Ubicacion 2974756359
2974756361,-83.6855183,9.9042033,Ubicacion 2974756361
2974756362,-83.6846669,9.904429,Ubicacion 2974756362
2974756366,-83.6877188,9.9065843,Ubicacion 2974756366
3066055796,-83.6421133,9.9659021,Ubicacion 3066055796
3066055807,-83.6470149,9.9798586,Ubicacion 3066055807
3066058068,-83.6424673,9.9708847,Ubicacion 3066058068
3066059568,-83.6152607,9.9655461,Ubicacion 3066059568
3066059588,-83.6131159,9.9687752,Ubicacion 3066059588
3066059595,-83.6098478,9.972175,Ubicacion 3066059595
3066059598,-83.6182845,9.9699703,Ubicacion 3066059598
3066059603,-83.6129519,9.9686687,Ubicacion 3066059603
3066059629,-83.6117799,9.9677953,Ubicacion 3066059629
3066059631,-83.612314,9.9663305,Ubicacion 3066059631
3066059643,-83.6250973,9.9635351,Ubicacion 3066059643
3066059654,-83.6252717,9.9620441,Ubicacion 3066059654
3066059688,-83.6121559,9.9678834,Ubicacion 3066059688
3069387596,-83.6526285,9.8838178,Ubicacion 3069387596
3075163772,-83.5721936,9.9689566,Ubicacion 3075163772
3075163775,-83.5729124,9.970827,Ubicacion 3075163775
3075163777,-83.5734811,9.9717463,Ubicacion 3075163777
3075163778,-83.569606,9.9760698,Ubicacion 3075163778
3075163797,-83.5727622,9.9722323,Ubicacion 3075163797
3075163826,-83.5762384,9.9750642,Ubicacion 3075163826
3075180783,-83.573931,9.9575675,Ubicacion 3075180783
3075180789,-83.5712173,9.9625531,Ubicacion 3075180789
3075180801,-83.5467823,9.9518086,Ubicacion 3075180801
3075182285,-83.5718787,9.9389363,Ubicacion 3075182285
3075182296,-83.5836008,9.9408076,Ubicacion 3075182296
3185931354,-83.6632308,9.9126979,Ubicacion 3185931354
3185939635,-83.6646137,9.9121341,Ubicacion 3185939635
3264667800,-83.5736632,9.9606136,Ubicacion 3264667800
3264669104,-83.5734299,9.9605053,Ubicacion 3264669104
3264669147,-83.5735642,9.9679778,Ubicacion 3264669147
3264677528,-83.58973,9.9533388,Ubicacion 3264677528
